WAVELENGTH FLUX ERROR DQ
1988.6307202773025 3.816701671805836e-13 4.6892229631419584e-14 32768
1988.6633904696523 3.158346505617044e-13 4.35501936332715e-14 32768
1988.6960604427368 3.730380759749481e-13 4.4394154296670875e-14 32768
1988.728730196561 3.440256722714871e-13 4.160020460721292e-14 32768
1988.761399731129 3.544404357313559e-13 4.36645632846605e-14 32768
1988.7940690464447 4.1699483202081564e-13 4.614729441985471e-14 32768
1988.8267381425135 5.039702310044287e-13 4.527415140297834e-14 32768
1988.8594070193392 4.634242421664236e-13 4.7544587300038196e-14 32768
1988.8920756769262 3.552911148455378e-13 5.051528299880911e-14 32768
1988.9247441152793 4.1573894479005527e-13 4.4034424422175853e-14 32768
1988.9574123344025 4.0032165007715115e-13 4.531387189876632e-14 32768
1988.9900803343003 3.7054021011753614e-13 4.4842686475873144e-14 32768
1989.0227481149773 3.84106918912424e-13 4.483185056830623e-14 32768
1989.0554156764376 3.949401771835516e-13 4.445139772585761e-14 32768
1989.088083018686 3.892149204081525e-13 4.668773566393335e-14 32768
1989.1207501417268 3.828213121996377e-13 4.620198886996673e-14 32768
1989.153417045564 4.877159454129902e-13 4.727186076205932e-14 32768
1989.1860837302029 4.549805267911933e-13 4.42892837071827e-14 32768
1989.2187501956469 4.757665037290165e-13 4.5501150281593445e-14 32768
1989.2514164419013 4.040611457743594e-13 4.500167783816018e-14 32768
1989.2840824689697 3.7529952677081507e-13 4.2614365769521706e-14 32768
1989.316748276857 3.7887960437934217e-13 4.539304461021325e-14 32768
1989.3494138655676 4.730746728263878e-13 4.534986543938505e-14 32768
1989.3820792351057 4.218816269116412e-13 4.8081546543931214e-14 32768
1989.414744385476 4.291387161163405e-13 4.6091514257084166e-14 32768
1989.4474093166823 3.6534279476526276e-13 4.19996460075936e-14 32768
1989.48007402873 4.157022161684043e-13 4.362948932612215e-14 32768
1989.5127385216229 4.2993580182060214e-13 4.3493705275977246e-14 32768
1989.5454027953654 3.6056199711192613e-13 4.255301414786644e-14 32768
1989.5780668499617 4.3216222028603766e-13 4.513079781852191e-14 32768
1989.610730685417 3.602220432440605e-13 4.2799004518382135e-14 32768
1989.6433943017348 3.821526198021883e-13 4.322773278081177e-14 32768
1989.67605769892 3.254254342935245e-13 4.1067673248099574e-14 32768
1989.7087208769772 4.189434007973126e-13 4.2506056099463486e-14 32768
1989.7413838359103 3.8096710008140225e-13 4.6319470417597265e-14 32768
1989.774046575724 3.994117597805689e-13 4.4668076985925554e-14 32768
1989.8067090964228 4.3585323275197875e-13 4.370675686650987e-14 32768
1989.8393713980108 4.546127067944652e-13 4.412420977141563e-14 32768
1989.8720334804927 4.863323946043287e-13 4.6199702619173067e-14 32768
1989.9046953438728 4.2867311519683973e-13 4.5541323135355e-14 32768
1989.9373569881554 4.754815476265075e-13 4.509319509507225e-14 32768
1989.970018413345 4.73740836130043e-13 4.556893519205652e-14 32768
1990.002679619446 3.445537270022548e-13 4.495510006261495e-14 32768
1990.035340606463 3.32413904857435e-13 4.3007745886700906e-14 32768
1990.0680013744002 3.440338382402541e-13 4.1269559543744714e-14 32768
1990.1006619232621 2.2701449770177988e-13 3.777397882229571e-14 32768
1990.133322253053 2.2748906298144965e-13 3.707426413578387e-14 32768
1990.165982363777 3.2051189266421316e-13 4.006668182764148e-14 32768
1990.1986422554392 3.494022958647457e-13 4.032688599140281e-14 32768
1990.2313019280439 3.6242526775190334e-13 4.0971041322206863e-14 32768
1990.263961381595 2.956227581313787e-13 4.0840738212452616e-14 32768
1990.296620616097 3.550869216495947e-13 4.306105282594256e-14 32768
1990.3292796315548 4.019205412540896e-13 4.299261808852272e-14 32768
1990.3619384279725 3.863053262260124e-13 4.303735385371265e-14 32768
1990.3945970053544 4.078882275241804e-13 4.145698182583598e-14 32768
1990.427255363705 3.8732827868379276e-13 4.429592095561911e-14 32768
1990.459913503029 3.8822166940839315e-13 4.485848987382436e-14 32768
1990.4925714233302 5.40734866286969e-13 4.794215498332118e-14 32768
1990.5252291246136 4.48952598508834e-13 4.585756774153962e-14 32768
1990.5578866068834 4.994755765665103e-13 4.9442765562665715e-14 32768
1990.5905438701434 4.4620594364643057e-13 4.5162796201197934e-14 32768
1990.6232009143991 4.77041163378751e-13 4.846800747902452e-14 32768
1990.6558577396543 5.116955738835624e-13 4.6120866169190815e-14 32768
1990.6885143459135 4.676470437028294e-13 4.6998839582305953e-14 32768
1990.7211707331812 4.0275001740495286e-13 4.301445270890977e-14 32768
1990.7538269014613 3.4755801265147275e-13 4.2647940055006096e-14 32768
1990.7864828507588 4.672870076608499e-13 4.7955528923492093e-14 32768
1990.8191385810776 3.6176587540723436e-13 4.195052177098598e-14 32768
1990.8517940924226 3.643578592716521e-13 4.1751926976675206e-14 32768
1990.8844493847982 2.9804023022253323e-13 4.213045111146972e-14 32768
1990.9171044582085 2.8027670039923915e-13 4.0821753711633754e-14 32768
1990.9497593126582 3.983438709980432e-13 4.4466849490741816e-14 32768
1990.9824139481514 4.1883464516675607e-13 4.475284091603678e-14 32768
1991.0150683646925 3.9545482739622773e-13 4.718030011606856e-14 32768
1991.0477225622858 2.926444189123305e-13 4.300524740055726e-14 32768
1991.0803765409362 2.6277813860671253e-13 3.845021103576736e-14 32768
1991.113030300648 3.3622160412795313e-13 4.0629388811807294e-14 32768
1991.1456838414254 3.5493312350001446e-13 4.5915692415416684e-14 32768
1991.1783371632723 3.378274728728615e-13 4.309835816517274e-14 32768
1991.2109902661944 3.10059637584512e-13 4.427308875503668e-14 32768
1991.2436431501949 4.1227785566467693e-13 4.553768104073418e-14 32768
1991.276295815279 4.4473887202034926e-13 4.67014448745127e-14 32768
1991.3089482614503 4.1450605798329565e-13 4.4718805060372716e-14 32768
1991.3416004887138 4.2157815417418546e-13 4.6189488784670085e-14 32768
1991.374252497074 3.2317550184259583e-13 4.234342015388598e-14 32768
1991.4069042865347 3.0131016192921604e-13 4.173292420216456e-14 32768
1991.4395558571011 3.532857734720453e-13 4.4468161200185024e-14 32768
1991.4722072087768 4.594119281052499e-13 4.846119009602586e-14 32768
1991.5048583415667 4.2732727016449056e-13 4.568657652481452e-14 32768
1991.537509255475 4.985821870673686e-13 4.938627774129646e-14 32768
1991.5701599505066 4.599679181008071e-13 4.917372217752273e-14 32768
1991.602810426665 3.7285396100401007e-13 4.5222271024275355e-14 32768
1991.6354606839552 4.033702776695851e-13 4.2702596645933966e-14 32768
1991.6681107223815 3.702434019366367e-13 4.5612813213662685e-14 32768
1991.7007605419485 3.1272211219665475e-13 4.45759965572712e-14 32768
1991.73341014266 3.8718940950387726e-13 4.8615772416977905e-14 32768
1991.7660595245209 5.714495560813015e-13 4.90370939481189e-14 32768
1991.7987086875355 4.593180881788001e-13 4.749579050388662e-14 32768
1991.8313576317084 6.03734541542577e-13 5.2630963112865134e-14 32768
1991.8640063570435 6.532517609479976e-13 5.3164043279317e-14 32768
1991.8966548635458 5.108282932239494e-13 4.690364912427834e-14 32768
1991.9293031512193 5.188807502022188e-13 4.845067268543962e-14 32768
1991.9619512200682 3.644871295372936e-13 4.3210000324990757e-14 32768
1991.9945990700974 3.1608439679912876e-13 4.3971271314437085e-14 32768
1992.027246701311 3.223256050726218e-13 4.4105664347878577e-14 32768
1992.0598941137132 3.181918520997403e-13 4.691638685716484e-14 32768
1992.0925413073091 3.8486411061718086e-13 4.485043291645298e-14 32768
1992.125188282103 4.141896167584877e-13 4.743659410867736e-14 32768
1992.1578350380983 4.976623875577284e-13 4.7363528572490175e-14 32768
1992.1904815753005 4.335128362611607e-13 4.501602013902896e-14 32768
1992.2231278937136 4.481147045312563e-13 4.697085019234625e-14 32768
1992.2557739933416 4.481623367131191e-13 4.6930946036453264e-14 32768
1992.2884198741897 3.9822687555102166e-13 4.5978349831983763e-14 32768
1992.3210655362614 4.3946617082444867e-13 4.889602231193519e-14 32768
1992.3537109795618 4.085768838497057e-13 4.289254607597413e-14 32768
1992.3863562040951 3.6655362936384525e-13 4.356500983373982e-14 32768
1992.4190012098659 3.514934005671544e-13 4.047611287335075e-14 32768
1992.4516459968781 2.656711800095584e-13 3.832579778933607e-14 32768
1992.4842905651367 3.5299032581418314e-13 4.371922683571154e-14 32768
1992.5169349146454 3.138675947641055e-13 4.4896156383612854e-14 32768
1992.549579045409 4.0544840438086827e-13 4.6109503331060814e-14 32768
1992.582222957432 4.373582806942238e-13 4.3627805875993947e-14 32768
1992.6148666507183 4.77933721391761e-13 4.451141010838959e-14 32768
1992.6475101252731 3.8860278186199306e-13 4.563132395133318e-14 32768
1992.6801533811004 4.997250658590791e-13 4.5490429739666027e-14 32768
1992.7127964182043 5.506171502366432e-13 4.706566603845999e-14 32768
1992.7454392365896 4.70937249357233e-13 4.8659514290819836e-14 32768
1992.7780818362603 4.479448640148838e-13 4.6794151979286474e-14 32768
1992.810724217221 4.787176291164275e-13 4.4660218386729076e-14 32768
1992.8433663794765 4.269340305980595e-13 4.3621105550739295e-14 32768
1992.8760083230306 4.5270940636932606e-13 4.406602881464204e-14 32768
1992.9086500478877 5.081316435028341e-13 4.7455716495271636e-14 32768
1992.9412915540527 5.138780272478004e-13 4.6419065127064127e-14 32768
1992.9739328415299 4.578058690719832e-13 4.4985813870672694e-14 32768
1993.0065739103234 3.651585659452625e-13 4.391747699225311e-14 32768
1993.0392147604375 5.185008318707613e-13 4.663014936545035e-14 32768
1993.0718553918769 4.769208510603413e-13 4.399138392549988e-14 32768
1993.104495804646 4.471865332527325e-13 4.32595574125093e-14 32768
1993.1371359987488 4.4089512732250766e-13 4.557552416805509e-14 32768
1993.16977597419 5.8130547686142e-13 4.81504681798661e-14 32768
1993.2024157309745 5.257610415921781e-13 4.7052796340436326e-14 32768
1993.235055269106 4.59504551950514e-13 4.479471383226542e-14 32768
1993.267694588589 4.821709341133436e-13 4.5141388999092254e-14 32768
1993.3003336894274 4.326118465317281e-13 4.421783807183838e-14 32768
1993.3329725716267 5.457379321923938e-13 4.940490469108225e-14 32768
1993.3656112351907 8.882212306575345e-13 5.858180908475672e-14 32768
1993.3982496801239 1.868456379125663e-12 7.556295183559352e-14 32768
1993.4308879064304 3.3293596765115713e-12 9.91954976261287e-14 32768
1993.463525914115 4.421582031512289e-12 1.1282190285620557e-13 32768
1993.496163703182 3.1640214965652906e-12 9.515689424214907e-14 32768
1993.5288012736355 1.7209540519795084e-12 7.308975646011763e-14 32768
1993.5614386254804 9.989759560384964e-13 5.893030146224948e-14 32768
1993.5940757587205 6.264302525412466e-13 5.041729662076389e-14 32768
1993.6267126733608 4.656963227540806e-13 4.609663258506311e-14 32768
1993.6593493694052 5.343971610452768e-13 4.637684405329699e-14 32768
1993.6919858468582 5.649787821945323e-13 4.764620943651753e-14 32768
1993.7246221057244 4.3306381366936647e-13 4.5358939080928487e-14 32768
1993.757258146008 3.816294161555685e-13 4.301796151344783e-14 32768
1993.7898939677136 4.371974614849282e-13 4.47742865040353e-14 32768
1993.8225295708453 5.301659284919588e-13 4.669707433591896e-14 32768
1993.8551649554076 4.017556230575584e-13 4.4292934886664456e-14 32768
1993.887800121405 4.0803738697833176e-13 4.179202939344657e-14 32768
1993.920435068842 3.540365283097239e-13 4.1079842806481966e-14 32768
1993.9530697977227 4.58048368924528e-13 4.522133052599516e-14 32768
1993.9857043080515 4.288134593115106e-13 4.573699002357856e-14 32768
1994.018338599833 4.1076938130130047e-13 4.550448042107166e-14 32768
1994.0509726730713 4.179584663263483e-13 4.449317379738129e-14 32768
1994.0836065277713 3.3041771774260934e-13 4.2283607688216773e-14 32768
1994.1162401639367 3.3344171520619495e-13 4.2593225836147334e-14 32768
1994.1488735815724 2.974659426746904e-13 4.489101609924279e-14 32768
1994.1815067806826 3.8010367222535564e-13 4.565402419013497e-14 32768
1994.214139761272 3.8848526394544166e-13 4.4571979766436704e-14 32768
1994.2467725233446 3.5293643928615827e-13 4.001835379790163e-14 32768
1994.2794050669047 3.8890886919319176e-13 4.478607645462972e-14 32768
1994.3120373919573 4.661756684234572e-13 4.789681271831872e-14 32768
1994.3446694985062 4.242172063293475e-13 4.4013292277822814e-14 32768
1994.3773013865557 3.260047125582373e-13 4.179088113911899e-14 32768
1994.4099330561107 3.2634697398088066e-13 4.1128682678790696e-14 32768
1994.4425645071753 4.032173661657494e-13 4.303502026037718e-14 32768
1994.4751957397539 4.343135578563138e-13 4.400790212732314e-14 32768
1994.5078267538515 4.2255290432385195e-13 4.4586813871587204e-14 32768
1994.5404575494713 4.246741130904995e-13 4.478837267796244e-14 32768
1994.5730881266184 4.2868767168345335e-13 4.4655638275639176e-14 32768
1994.6057184852973 3.0799412505768933e-13 4.1355531648615083e-14 32768
1994.638348625512 3.7820031779012736e-13 4.276095533213641e-14 32768
1994.6709785472672 4.100766728943858e-13 4.2109794723409617e-14 32768
1994.7036082505672 4.2289527765232706e-13 4.600612932873994e-14 32768
1994.7362377354166 4.472033225730454e-13 4.721089364186968e-14 32768
1994.768867001819 4.165582388599835e-13 4.67301974479303e-14 32768
1994.8014960497796 4.335271960868762e-13 4.625485214369451e-14 32768
1994.8341248793024 4.23382414524397e-13 4.17842736491149e-14 32768
1994.866753490392 4.0604244586234055e-13 4.2721144958377467e-14 32768
1994.8993818830527 3.883056106566993e-13 4.527324269687046e-14 32768
1994.9320100572888 3.6094002608020437e-13 4.204298696002968e-14 32768
1994.9646380131048 3.960924962300673e-13 4.3103408052369603e-14 32768
1994.9972657505052 4.661608632786965e-13 4.484790399498778e-14 32768
1995.029893269494 4.220118606778988e-13 4.497884517213957e-14 32768
1995.062520570076 3.9280207284371507e-13 4.2768504643079525e-14 32768
1995.0951476522553 5.266233589856643e-13 4.6423449638621264e-14 32768
1995.1277745160367 4.407774713716454e-13 4.290693992386959e-14 32768
1995.1604011614238 3.6320488632702033e-13 4.5032168498102016e-14 32768
1995.1930275884217 3.4489558528243475e-13 3.873371456289374e-14 32768
1995.2256537970345 2.3804449610614176e-13 4.1092015672055036e-14 32768
1995.2582797872667 4.3731597089196894e-13 4.5180449018683335e-14 32768
1995.2909055591226 4.627184241086653e-13 4.36519176964862e-14 32768
1995.3235311126066 4.660070837856418e-13 4.76150292343976e-14 32768
1995.3561564477232 4.1012345733733735e-13 4.2129607478235704e-14 32768
1995.3887815644766 4.619960928161168e-13 4.472093435063578e-14 32768
1995.4214064628711 4.3557360481012694e-13 4.466092105503379e-14 32768
1995.4540311429116 4.288510531545812e-13 4.174106727968348e-14 32768
1995.4866556046018 5.155542861528878e-13 4.9044222275182693e-14 32768
1995.5192798479466 3.972136905606104e-13 4.2664188497649534e-14 32768
1995.5519038729499 3.7068621395491744e-13 4.2238386465616124e-14 32768
1995.5845276796167 4.1762053189500276e-13 4.335396218309912e-14 32768
1995.617151267951 5.303684379445761e-13 4.7765826952138365e-14 32768
1995.649774637957 4.167479090492439e-13 4.336059085431632e-14 32768
1995.6823977896397 4.177608695084416e-13 4.5827746189550396e-14 32768
1995.715020723003 2.982153063502249e-13 3.814091827835717e-14 32768
1995.7476434380515 4.925256062957971e-13 4.513427624225829e-14 32768
1995.7802659347894 4.698849412618436e-13 4.495924918193189e-14 32768
1995.8128882132212 3.751517803021725e-13 4.460966608388551e-14 32768
1995.8455102733508 3.500045332364738e-13 4.223459950578633e-14 32768
1995.8781321151832 3.364372446972574e-13 4.2243124961047264e-14 32768
1995.910753738723 2.895209666860571e-13 3.839542065775361e-14 32768
1995.943375143974 3.687445778030753e-13 4.169571289081281e-14 32768
1995.9759963309405 3.552964353096267e-13 3.876078633716404e-14 32768
1996.0086172996275 3.912886465946833e-13 4.232181571345818e-14 32768
1996.041238050039 4.792790921695882e-13 4.247602796737694e-14 32768
1996.0738585821794 5.324828880221784e-13 4.494337816158707e-14 32768
1996.106478896053 4.4110456949749493e-13 4.431126742864125e-14 32768
1996.1390989916645 4.056664346040414e-13 4.458396662678579e-14 32768
1996.171718869018 4.656523953326054e-13 4.52236951437255e-14 32768
1996.2043385281174 3.430113513736249e-13 4.051670818361519e-14 32768
1996.2369579689685 4.666387083510578e-13 4.384714481549674e-14 32768
1996.2695771915742 4.3274170140804483e-13 4.223924193240401e-14 32768
1996.3021961959398 4.261499142282593e-13 4.5371807607494913e-14 32768
1996.334814982069 4.121106641662379e-13 4.3105030656031046e-14 32768
1996.3674335499666 4.56645586283076e-13 4.359810652248291e-14 32768
1996.4000518996372 4.314831152290068e-13 4.1132282164310434e-14 32768
1996.4326700310849 4.0094401043003666e-13 4.1606299084890196e-14 32768
1996.4652879443138 4.057400878340587e-13 4.312783196232998e-14 32768
1996.497905639329 4.627927478333909e-13 4.285547042310878e-14 32768
1996.5305231161342 4.4914194773268725e-13 4.2132810478314897e-14 32768
1996.5631403747338 4.4376273299712155e-13 4.478574172468901e-14 32768
1996.595757415133 4.0930246653943443e-13 4.43002658412842e-14 32768
1996.6283742373353 4.471561940219817e-13 4.217478781435645e-14 32768
1996.660990841345 3.8394030651147334e-13 4.040145772411203e-14 32768
1996.6936072271671 3.7666217458769053e-13 4.2629528760992457e-14 32768
1996.7262233948056 3.556276766316193e-13 3.877275013234575e-14 32768
1996.7588393442654 4.161876911177271e-13 4.5372048177743505e-14 32768
1996.7914550755502 3.886431711112296e-13 4.199290019382826e-14 32768
1996.8240705886647 4.580578795474898e-13 4.265009038443403e-14 32768
1996.8566858836132 3.4873677361319656e-13 4.027694279629452e-14 32768
1996.8893009604 2.958669260836975e-13 3.850514284246057e-14 32768
1996.9219158190297 3.0606123613188473e-13 4.0443607658652834e-14 32768
1996.9545304595065 3.674237540272041e-13 3.951013402504963e-14 32768
1996.987144881835 3.372675706493832e-13 3.985124843169613e-14 32768
1997.0197590860193 3.147386982872006e-13 4.111189641774373e-14 32768
1997.0523730720638 3.843582960512698e-13 4.0795889841899964e-14 32768
1997.0849868399732 4.3805541690438177e-13 4.4031210056278e-14 32768
1997.1176003897517 4.285239115045752e-13 4.1937564496407366e-14 32768
1997.1502137214034 4.75441199494126e-13 4.280649294613435e-14 32768
1997.182826834933 3.807675318735842e-13 4.1820533891721196e-14 32768
1997.215439730345 4.188358638970994e-13 4.201397043397542e-14 32768
1997.2480524076432 4.0089107706703013e-13 4.249203091895952e-14 32768
1997.2806648668325 3.78295585892451e-13 4.118819214033625e-14 32768
1997.313277107917 2.975847677689379e-13 3.7520029285444025e-14 32768
1997.3458891309012 3.470978950146762e-13 4.083974460150423e-14 32768
1997.3785009357896 4.0047322444830057e-13 4.32626469155707e-14 32768
1997.411112522586 3.6827829183954307e-13 4.063495568146395e-14 32768
1997.4437238912958 3.468677837870096e-13 4.038688247176244e-14 32768
1997.4763350419228 3.8331188470937255e-13 4.1188757398430446e-14 32768
1997.508945974471 3.54094153834316e-13 4.0449304177755454e-14 32768
1997.5415566889453 3.647051872342218e-13 4.214694135936785e-14 32768
1997.5741671853498 4.62400454536311e-13 4.258816665967727e-14 32768
1997.606777463689 4.965726862995284e-13 4.6244090942437674e-14 32768
1997.6393875239673 4.088942233692361e-13 4.268941027180579e-14 32768
1997.6719973661889 4.0201475019190745e-13 4.493278601752237e-14 32768
1997.7046069903586 3.393403831960157e-13 3.986711699686188e-14 32768
1997.7372163964803 3.1191909982097354e-13 4.1714932264615794e-14 32768
1997.7698255845587 2.3702235719647686e-13 3.8409640207285634e-14 32768
1997.8024345545982 3.122381332625231e-13 3.9531648779054364e-14 32768
1997.8350433066025 3.3735865315949275e-13 3.993453601933094e-14 32768
1997.8676518405766 3.4752892784341217e-13 4.107701583769292e-14 32768
1997.900260156525 3.9738138744205653e-13 4.246883128217859e-14 32768
1997.932868254452 4.082247194079876e-13 4.189055142377914e-14 32768
1997.9654761343613 4.613720422307547e-13 4.9340763067900504e-14 32768
1997.998083796258 4.911236203010775e-13 4.232468142729946e-14 32768
1998.030691240146 4.820708283137478e-13 4.198747273746235e-14 32768
1998.0632984660303 4.748320522958593e-13 4.700838053465878e-14 32768
1998.0959054739146 4.703885709180184e-13 4.575845811364364e-14 32768
1998.1285122638035 4.834072315183219e-13 4.3235376101347434e-14 32768
1998.161118835702 5.032796972407076e-13 4.351328596428168e-14 32768
1998.1937251896136 5.494184979896939e-13 4.6402200339469464e-14 32768
1998.2263313255426 4.598653474102481e-13 4.485288498859632e-14 32768
1998.2589372434943 4.645052065280347e-13 4.413874425799768e-14 32768
1998.2915429434722 4.90909829172985e-13 4.180382532300379e-14 32768
1998.3241484254809 4.1052244657549807e-13 4.0503050808894474e-14 32768
1998.3567536895252 4.4386120651674957e-13 4.268054445334989e-14 32768
1998.389358735609 4.203762855197358e-13 4.339631994989753e-14 32768
1998.4219635637367 3.961342322087048e-13 4.552880933576903e-14 32768
1998.4545681739128 4.554660411112631e-13 4.362480893509987e-14 32768
1998.487172566142 3.5658306503593253e-13 4.072021279794142e-14 32768
1998.5197767404277 5.261499263829875e-13 4.554932175487467e-14 32768
1998.5523806967751 4.658881163928358e-13 4.6133193984272336e-14 32768
1998.5849844351887 4.595205628526274e-13 4.570156563157464e-14 32768
1998.6175879556722 3.937648493581476e-13 4.3692460295967264e-14 32768
1998.6501912582305 4.540610240484358e-13 4.254079498030586e-14 32768
1998.6827943428675 4.3266892671387264e-13 4.269427699873037e-14 32768
1998.715397209588 4.0263127180846876e-13 4.1251812316469194e-14 32768
1998.7479998583965 4.1961425678049873e-13 4.3259059055262605e-14 32768
1998.7806022892967 4.380906765530939e-13 4.266669024937292e-14 32768
1998.8132045022933 5.076863623095835e-13 4.621473764323366e-14 32768
1998.845806497391 3.8248499028874407e-13 4.10001235205655e-14 32768
1998.8784082745935 4.614442971119566e-13 4.0962770759033585e-14 32768
1998.911009833906 3.493059192874965e-13 3.921455693554198e-14 32768
1998.943611175332 3.8752397016166007e-13 3.883545774460012e-14 0
1998.9762122988768 4.1494471704137115e-13 4.241459546322317e-14 0
1999.0088132045437 4.742372943997153e-13 4.053655401257093e-14 0
1999.0414138923381 4.5144037163005746e-13 4.154710497622678e-14 0
1999.0740143622638 3.716019733677328e-13 3.7395383149655195e-14 0
1999.106614614325 3.897857243136821e-13 3.9842539261304016e-14 0
1999.1392146485266 4.3764349240936473e-13 4.0278784946062504e-14 0
1999.1718144648723 3.7062703166917954e-13 4.3151527679861565e-14 0
1999.2044140633673 4.587534237036894e-13 4.3082447060815293e-14 0
1999.2370134440157 3.93919760092315e-13 4.2035870091846825e-14 0
1999.2696126068213 3.8448934249098177e-13 4.0385138402919754e-14 0
1999.302211551789 2.7324670304196275e-13 3.746603586185157e-14 0
1999.334810278923 2.463985504345956e-13 3.368333579721258e-14 0
1999.3674087882275 2.4981186281906875e-13 3.3086607862135506e-14 0
1999.4000070797072 3.240318712134649e-13 3.5856381882734545e-14 0
1999.4326051533665 3.980497843229097e-13 3.9285892925291013e-14 0
1999.4652030092095 3.9333214961988217e-13 3.9833723342388994e-14 0
1999.4978006472406 5.68293242325657e-13 4.530077891582926e-14 0
1999.5303980674644 4.996775020658928e-13 4.2161427479684224e-14 0
1999.562995269885 6.026568675522592e-13 4.462018116644685e-14 0
1999.595592254507 4.987879141833684e-13 4.5634499732652087e-14 0
1999.6281890213345 4.700568818731543e-13 4.213682286663238e-14 0
1999.6607855703717 4.805780881751709e-13 4.182138440894309e-14 0
1999.6933819016238 5.147148983072891e-13 4.3440735221240284e-14 0
1999.7259780150944 4.705463991540315e-13 4.0813550726982034e-14 0
1999.758573910788 5.068145339168217e-13 4.164728525696444e-14 0
1999.7911695887092 5.211760385238906e-13 4.316373850682918e-14 0
1999.823765048862 5.107160354345108e-13 4.1779652789697766e-14 0
1999.8563602912513 4.556585143922209e-13 4.149887492021012e-14 0
1999.8889553158813 5.638865025955897e-13 4.6811601090660654e-14 0
1999.9215501227557 5.214268686964951e-13 4.5888785799681406e-14 0
1999.9541447118797 4.5294052796601703e-13 4.206669870299509e-14 0
1999.9867390832571 4.576317081360359e-13 4.1625072664955645e-14 0
2000.0193332368926 3.952963173806112e-13 4.051411780386406e-14 0
2000.0519271727908 4.4097275202041597e-13 4.741230330432625e-14 0
2000.0845208909554 4.276043223932352e-13 4.3946268201084174e-14 0
2000.1171143913912 5.004062485561289e-13 4.364267465212929e-14 0
2000.1497076741025 5.097814531618283e-13 4.275501122846109e-14 0
2000.1823007390933 5.480137827904019e-13 4.615790849581483e-14 0
2000.2148935863686 4.477174111051224e-13 4.460207837829813e-14 0
2000.2474862159322 5.051698534312699e-13 4.2569907424431716e-14 0
2000.280078627789 4.416889488705056e-13 4.182089651796547e-14 0
2000.312670821943 3.9139817688965683e-13 4.2064936874464803e-14 0
2000.3452627983988 4.224528441908876e-13 4.200143989660683e-14 0
2000.3778545571604 4.5136580562564477e-13 4.0939924654580587e-14 0
2000.4104460982321 4.377200641877965e-13 4.247816020371692e-14 0
2000.443037421619 4.45179131189008e-13 4.187014301351884e-14 0
2000.4756285273247 3.595436394356749e-13 3.8506141499103017e-14 0
2000.5082194153538 4.0238190383845573e-13 3.8610401090514654e-14 0
2000.540810085711 5.221324674703487e-13 4.3421873491570825e-14 0
2000.5734005384004 4.3589180116938853e-13 4.057087239946189e-14 0
2000.6059907734261 5.651854852184446e-13 4.441585310264659e-14 0
2000.6385807907925 5.336247936582605e-13 4.718551531489659e-14 0
2000.6711705905045 4.591383696850304e-13 4.2826992088318763e-14 0
2000.703760172566 4.777643124870279e-13 4.2026589998876707e-14 0
2000.7363495369816 4.3451711412983984e-13 4.455148001816095e-14 0
2000.7689386837556 5.192032784609446e-13 4.423575356926959e-14 0
2000.8015276128922 5.568333337827025e-13 4.787487138495361e-14 0
2000.8341163243954 6.366489909044593e-13 4.882081406352469e-14 0
2000.8667048182706 6.459338814691906e-13 4.997770521541177e-14 0
2000.899293094521 6.406337591489952e-13 4.7593954602062616e-14 0
2000.9318811531523 4.685090206416054e-13 4.2305423080717455e-14 0
2000.9644689941674 3.228316051984148e-13 3.703170785968567e-14 0
2000.9970566175718 2.919874357489721e-13 3.7637119576537995e-14 0
2001.0296440233694 2.462699369518845e-13 3.724995436887521e-14 0
2001.0622312115643 2.5774215118949673e-13 3.497934364035671e-14 0
2001.0948181821616 2.9557194365648076e-13 3.444543166864801e-14 0
2001.1274049351646 3.156448626778774e-13 3.743096869783524e-14 0
2001.1599914705787 2.484419733741333e-13 3.6261321229762514e-14 0
2001.1925777884076 4.218209440597087e-13 3.936818725831445e-14 0
2001.2251638886557 3.6103550162501497e-13 4.21761184191214e-14 0
2001.257749771328 3.9665772294354695e-13 4.59267633689045e-14 0
2001.2903354364278 4.0553831451815847e-13 4.280514202641139e-14 0
2001.3229208839605 4.5350531598271904e-13 4.5308720696742716e-14 0
2001.3555061139298 4.922419351467699e-13 4.473277556205947e-14 0
2001.3880911263404 5.377692648828036e-13 4.5900922087749665e-14 0
2001.4206759211966 5.475430764172173e-13 4.841690132042879e-14 0
2001.4532604985022 4.616879253037387e-13 4.2867873286485045e-14 0
2001.4858448582625 5.235685474579144e-13 4.363939494055752e-14 0
2001.518429000481 5.056196889126341e-13 4.4809947039817916e-14 0
2001.551012925163 4.874960569771492e-13 4.271607142980992e-14 0
2001.583596632312 4.265098745102197e-13 4.447910613501575e-14 0
2001.6161801219325 4.626161649937122e-13 4.298179244162717e-14 0
2001.6487633940294 4.438061788729353e-13 4.3911651658595785e-14 0
2001.6813464486063 4.492685520482431e-13 4.199462297544733e-14 0
2001.713929285668 4.382851774651503e-13 4.38895271580135e-14 0
2001.7465119052188 5.440940666762151e-13 4.502621488004267e-14 0
2001.7790943072632 5.322288833611855e-13 4.588873836583636e-14 0
2001.811676491805 4.374991308900983e-13 4.263139862827059e-14 0
2001.8442584588493 4.3807137279673614e-13 4.239882709787708e-14 0
2001.8768402084 3.9607599426789986e-13 4.16886678986355e-14 0
2001.9094217404615 3.568455752243904e-13 3.882754306874098e-14 0
